ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0016055,Wnt signaling pathway, 16/89,461/18614,5.20E-10,1.46E-08,7.73E-09,SMAD3/RHOA/GLI1/MAPK14/SFRP1/SHH/GPC3/AXIN2/COL1A1/WWOX/LRP5/SNAI2/CTHRC1/CTNNB1/NOG/ROR2,16
GO:0060346,bone trabecula formation, 5/89,10/18614,5.52E-10,1.53E-08,8.08E-09,SFRP1/THBS3/COL1A1/MMP2/MSX2,5
GO:0198738,cell-cell signaling by wnt, 16/89,463/18614,5.53E-10,1.53E-08,8.08E-09,SMAD3/RHOA/GLI1/MAPK14/SFRP1/SHH/GPC3/AXIN2/COL1A1/WWOX/LRP5/SNAI2/CTHRC1/CTNNB1/NOG/ROR2,16
GO:0060393,regulation of pathway-restricted SMAD protein phosphorylation, 8/89,63/18614,6.19E-10,1.69E-08,8.95E-09,BMP8B/BMP6/BMP4/BMP7/TGFB3/BMP3/BMPR2/NOG,8
GO:0030178,negative regulation of Wnt signaling pathway, 11/89,174/18614,6.74E-10,1.82E-08,9.65E-09,GLI1/MAPK14/SFRP1/SHH/GPC3/AXIN2/WWOX/SNAI2/CTHRC1/CTNNB1/NOG,11
GO:0002244,hematopoietic progenitor cell differentiation, 10/89,132/18614,7.21E-10,1.91E-08,1.01E-08,BCL2/SBDS/UFL1/ADAR/SP7/FOXC1/SFRP1/SHH/BMP4/FSTL3,10
GO:0009953,dorsal/ventral pattern formation, 9/89,95/18614,7.25E-10,1.91E-08,1.01E-08,GLI1/BMP1/BMPR1B/SFRP1/SHH/AXIN2/BMP4/CTNNB1/NOG,9
GO:0048704,embryonic skeletal system morphogenesis, 9/89,95/18614,7.25E-10,1.91E-08,1.01E-08,SATB2/SMAD3/BMP4/BMP7/TGFB3/CTNNB1/NOG/MMP14/TWIST1,9
GO:1905330,regulation of morphogenesis of an epithelium, 8/89,65/18614,8.01E-10,2.09E-08,1.11E-08,ADAMTS12/SFRP1/SHH/BMP4/BMP7/SNAI2/CTNNB1/NOG,8
GO:0048565,digestive tract development, 10/89,134/18614,8.36E-10,2.16E-08,1.15E-08,BCL2/SMAD3/HIF1A/GLI1/SFRP1/SHH/BMP4/DCHS1/TGFB3/CTNNB1,10
GO:0031667,response to nutrient levels, 16/89,477/18614,8.52E-10,2.19E-08,1.16E-08,CAT/BCL2/CASR/STC1/SP7/MAPK14/SFRP1/AMELX/BMP7/PHEX/COL1A1/SPP1/CYP24A1/SNAI2/ALPL/BMPR2,16
GO:0003203,endocardial cushion morphogenesis, 7/89,41/18614,8.85E-10,2.25E-08,1.19E-08,SNAI1/DCHS1/BMP7/SNAI2/MSX2/NOG/TWIST1,7
GO:0060389,pathway-restricted SMAD protein phosphorylation, 8/89,67/18614,1.03E-09,2.59E-08,1.37E-08,BMP8B/BMP6/BMP4/BMP7/TGFB3/BMP3/BMPR2/NOG,8
GO:0007498,mesoderm development, 10/89,137/18614,1.04E-09,2.60E-08,1.38E-08,SMAD3/RPL38/SNAI1/FOXC1/SHH/BMP4/BMP7/EXT2/BMPR2/NOG,10
GO:0048736,appendage development, 11/89,182/18614,1.09E-09,2.67E-08,1.41E-08,SHH/GPC3/BMP4/BMP7/COMP/LRP5/MSX2/CTNNB1/BMPR2/NOG/TWIST1,11
GO:0060173,limb development, 11/89,182/18614,1.09E-09,2.67E-08,1.41E-08,SHH/GPC3/BMP4/BMP7/COMP/LRP5/MSX2/CTNNB1/BMPR2/NOG/TWIST1,11
GO:0090090,negative regulation of canonical Wnt signaling pathway, 10/89,139/18614,1.20E-09,2.92E-08,1.55E-08,GLI1/MAPK14/SFRP1/SHH/GPC3/AXIN2/SNAI2/CTHRC1/CTNNB1/NOG,10
GO:0050678,regulation of epithelial cell proliferation, 15/89,419/18614,1.26E-09,3.01E-08,1.59E-08,SMAD3/MEN1/HIF1A/NF1/BMP6/GLI1/SFRP1/SHH/GPC3/BMP4/SNAI2/CTNNB1/BMPR2/NOG/TWIST1,15
GO:0010463,mesenchymal cell proliferation, 7/89,43/18614,1.26E-09,3.01E-08,1.59E-08,SHH/GPC3/BMP4/DCHS1/BMP7/LRP5/CTNNB1,7
GO:0060571,morphogenesis of an epithelial fold, 6/89,24/18614,1.26E-09,3.01E-08,1.59E-08,HIF1A/SHH/BMP4/BMP7/CTNNB1/NOG,6
GO:0007160,cell-matrix adhesion, 12/89,239/18614,1.51E-09,3.57E-08,1.89E-08,BCL2/SMAD3/NF1/RHOA/ADAMTS12/SFRP1/COL13A1/THBS3/CCN2/CTNNB1/CDH11/MMP14,12
GO:0031589,cell-substrate adhesion, 14/89,359/18614,1.58E-09,3.71E-08,1.96E-08,BCL2/SMAD3/MEN1/NF1/RHOA/ADAMTS12/SFRP1/COL13A1/THBS3/COL1A1/CCN2/CTNNB1/CDH11/MMP14,14
GO:1904888,cranial skeletal system development, 8/89,72/18614,1.85E-09,4.30E-08,2.28E-08,SMAD3/BMP4/TGFB3/MSX2/CTNNB1/NOG/MMP14/TWIST1,8
GO:0055123,digestive system development, 10/89,146/18614,1.94E-09,4.47E-08,2.36E-08,BCL2/SMAD3/HIF1A/GLI1/SFRP1/SHH/BMP4/DCHS1/TGFB3/CTNNB1,10
GO:0043931,ossification involved in bone maturation, 6/89,26/18614,2.15E-09,4.88E-08,2.58E-08,RHOA/XYLT1/ADAMTS12/DCHS1/THBS3/PLXNB1,6
GO:0060343,trabecula formation, 6/89,26/18614,2.15E-09,4.88E-08,2.58E-08,SFRP1/THBS3/FHL2/COL1A1/MMP2/MSX2,6
GO:0001707,mesoderm formation, 8/89,75/18614,2.57E-09,5.81E-08,3.07E-08,SMAD3/SNAI1/FOXC1/BMP4/BMP7/EXT2/BMPR2/NOG,8
GO:0007162,negative regulation of cell adhesion, 13/89,312/18614,2.88E-09,6.46E-08,3.42E-08,MEN1/NF1/BMP6/RHOA/SHH/RUNX1/BMP4/COL1A1/PLXNB1/MMP2/SNAI2/GTPBP4/MMP14,13
GO:0060070,canonical Wnt signaling pathway, 13/89,313/18614,3.00E-09,6.66E-08,3.53E-08,SMAD3/GLI1/MAPK14/SFRP1/SHH/GPC3/AXIN2/COL1A1/LRP5/SNAI2/CTHRC1/CTNNB1/NOG,13
GO:0048332,mesoderm morphogenesis, 8/89,77/18614,3.19E-09,7.03E-08,3.72E-08,SMAD3/SNAI1/FOXC1/BMP4/BMP7/EXT2/BMPR2/NOG,8
GO:0003272,endocardial cushion formation, 6/89,28/18614,3.49E-09,7.58E-08,4.01E-08,SNAI1/DCHS1/BMP7/SNAI2/MSX2/NOG,6
GO:0035116,embryonic hindlimb morphogenesis, 6/89,28/18614,3.49E-09,7.58E-08,4.01E-08,SHH/GPC3/BMP4/MSX2/CTNNB1/TWIST1,6
GO:0010862,positive regulation of pathway-restricted SMAD protein phosphorylation, 7/89,50/18614,3.80E-09,8.20E-08,4.34E-08,BMP8B/BMP6/BMP4/BMP7/TGFB3/BMP3/BMPR2,7
GO:0060828,regulation of canonical Wnt signaling pathway, 12/89,260/18614,3.92E-09,8.40E-08,4.44E-08,SMAD3/GLI1/MAPK14/SFRP1/SHH/GPC3/AXIN2/COL1A1/SNAI2/CTHRC1/CTNNB1/NOG,12
GO:0072028,nephron morphogenesis, 8/89,80/18614,4.34E-09,9.23E-08,4.88E-08,BCL2/SHH/GPC3/BMP4/DCHS1/BMP7/CTNNB1/NOG,8
GO:0060688,regulation of morphogenesis of a branching structure, 7/89,51/18614,4.39E-09,9.27E-08,4.90E-08,SFRP1/SHH/BMP4/BMP7/SNAI2/CTNNB1/NOG,7
GO:0030510,regulation of BMP signaling pathway, 9/89,118/18614,5.05E-09,1.06E-07,5.60E-08,CHRDL1/CHRDL2/SFRP1/GPC3/BMP4/FSTL3/MSX2/BMPR2/NOG,9
GO:0021915,neural tube development, 10/89,163/18614,5.64E-09,1.17E-07,6.21E-08,HIF1A/NF1/SFRP1/SHH/BMP4/DCHS1/BMP7/CTHRC1/NOG/TWIST1,10
GO:0070169,positive regulation of biomineral tissue development, 7/89,53/18614,5.79E-09,1.19E-07,6.28E-08,SMAD3/BMP6/BMPR1B/AMELX/BMP4/BMP7/BMPR2,7
GO:0030326,embryonic limb morphogenesis, 9/89,120/18614,5.86E-09,1.19E-07,6.28E-08,SHH/GPC3/BMP4/BMP7/LRP5/MSX2/CTNNB1/NOG/TWIST1,9
GO:0032355,response to estradiol, 9/89,120/18614,5.86E-09,1.19E-07,6.28E-08,CAT/DHH/SFRP1/BMP7/COL1A1/CCN2/MMP2/MSX2/CTNNB1,9
GO:0035113,embryonic appendage morphogenesis, 9/89,120/18614,5.86E-09,1.19E-07,6.28E-08,SHH/GPC3/BMP4/BMP7/LRP5/MSX2/CTNNB1/NOG/TWIST1,9
GO:0033689,negative regulation of osteoblast proliferation, 5/89,15/18614,6.45E-09,1.29E-07,6.82E-08,BCL2/SMAD3/SFRP1/AXIN2/PLXNB1,5
GO:0060572,morphogenesis of an epithelial bud, 5/89,15/18614,6.45E-09,1.29E-07,6.82E-08,SHH/BMP4/BMP7/CTNNB1/NOG,5
GO:0061311,cell surface receptor signaling pathway involved in heart development, 6/89,31/18614,6.74E-09,1.34E-07,7.08E-08,SNAI1/BMP4/SNAI2/MSX2/CTNNB1/NOG,6
GO:0030111,regulation of Wnt signaling pathway, 13/89,338/18614,7.54E-09,1.48E-07,7.81E-08,SMAD3/GLI1/MAPK14/SFRP1/SHH/GPC3/AXIN2/COL1A1/WWOX/SNAI2/CTHRC1/CTNNB1/NOG,13
GO:0043010,camera-type eye development, 13/89,338/18614,7.54E-09,1.48E-07,7.81E-08,SMAD3/ACHE/HIF1A/NF1/BMPR1B/FOXC1/SHH/BMP4/BMP7/LRP5/CTNNB1/BMPR2/TWIST1,13
GO:0071295,cellular response to vitamin, 6/89,32/18614,8.26E-09,1.61E-07,8.51E-08,CASR/SFRP1/PHEX/COL1A1/CYP24A1/SNAI2,6
GO:0048864,stem cell development, 8/89,88/18614,9.33E-09,1.80E-07,9.54E-08,BCL2/HIF1A/FOXC1/SHH/BMP4/BMP7/SNAI2/TWIST1,8
GO:0061036,positive regulation of cartilage development, 6/89,33/18614,1.01E-08,1.92E-07,1.02E-07,SMAD3/BMP6/BMP1/BMPR1B/BMP4/BMPR2,6
GO:1903706,regulation of hemopoiesis, 14/89,415/18614,1.01E-08,1.92E-07,1.02E-07,HIF1A/NF1/RHOA/MAPK14/SFRP1/SHH/RUNX1/BMP4/JUNB/FSTL3/SNAI2/CTNNB1/MMP14/ROR2,14
GO:0002573,myeloid leukocyte differentiation, 11/89,227/18614,1.10E-08,2.09E-07,1.11E-07,MMP9/NF1/MAPK14/SFRP1/RUNX1/GPC3/BMP4/JUNB/FSTL3/CTNNB1/ROR2,11
GO:0042733,embryonic digit morphogenesis, 7/89,58/18614,1.11E-08,2.09E-07,1.11E-07,SHH/BMP4/LRP5/MSX2/CTNNB1/NOG/TWIST1,7
GO:0060395,SMAD protein signal transduction, 8/89,90/18614,1.12E-08,2.09E-07,1.11E-07,BMP8B/SMAD3/BMP6/BMP4/BMP7/TGFB3/BMP3/BMPR2,8
GO:0030099,myeloid cell differentiation, 14/89,421/18614,1.21E-08,2.24E-07,1.19E-07,MMP9/HIF1A/UFL1/NF1/ADAR/MAPK14/SFRP1/RUNX1/GPC3/BMP4/JUNB/FSTL3/CTNNB1/ROR2,14
GO:0009798,axis specification, 8/89,92/18614,1.33E-08,2.46E-07,1.30E-07,CHRDL1/STC1/SFRP1/SHH/GPC3/AXIN2/BMP4/CTNNB1,8
GO:0001658,branching involved in ureteric bud morphogenesis, 7/89,60/18614,1.41E-08,2.60E-07,1.37E-07,BCL2/SHH/GPC3/BMP4/DCHS1/CTNNB1/NOG,7
GO:0035137,hindlimb morphogenesis, 6/89,35/18614,1.46E-08,2.67E-07,1.41E-07,SHH/GPC3/BMP4/MSX2/CTNNB1/TWIST1,6
GO:0045668,negative regulation of osteoblast differentiation, 7/89,61/18614,1.59E-08,2.89E-07,1.53E-07,SMAD3/MEN1/SFRP1/AXIN2/LRP5/NOG/TWIST1,7
GO:0014033,neural crest cell differentiation, 8/89,95/18614,1.72E-08,3.10E-07,1.64E-07,HIF1A/FOXC1/SFRP1/SHH/BMP4/BMP7/SNAI2/TWIST1,8
GO:0097094,craniofacial suture morphogenesis, 5/89,18/18614,1.82E-08,3.27E-07,1.73E-07,BMP4/TGFB3/MSX2/MMP14/TWIST1,5
GO:0060993,kidney morphogenesis, 8/89,97/18614,2.03E-08,3.61E-07,1.91E-07,BCL2/SHH/GPC3/BMP4/DCHS1/BMP7/CTNNB1/NOG,8
GO:0048738,cardiac muscle tissue development, 11/89,243/18614,2.23E-08,3.95E-07,2.09E-07,HNRNPU/GLI1/MAPK11/MAPK14/FOXC1/RUNX1/BMP4/BMP7/FHL2/MSX2/NOG,11
GO:0030199,collagen fibril organization, 7/89,64/18614,2.24E-08,3.95E-07,2.09E-07,NF1/BMP1/COL1A2/FOXC1/ADAMTS12/COL1A1/COMP,7
GO:0060391,positive regulation of SMAD protein signal transduction, 5/89,19/18614,2.46E-08,4.31E-07,2.28E-07,BMP6/BMP4/BMP7/TGFB3/BMPR2,5
GO:0060675,ureteric bud morphogenesis, 7/89,66/18614,2.78E-08,4.85E-07,2.57E-07,BCL2/SHH/GPC3/BMP4/DCHS1/CTNNB1/NOG,7
GO:0072171,mesonephric tubule morphogenesis, 7/89,67/18614,3.10E-08,5.36E-07,2.84E-07,BCL2/SHH/GPC3/BMP4/DCHS1/CTNNB1/NOG,7
GO:0045926,negative regulation of growth, 11/89,252/18614,3.24E-08,5.50E-07,2.91E-07,FGFR3/BCL2/SMAD3/HIF1A/MAPK11/SFRP1/GPC3/BMP4/SPP1/BMPR2/NOG,11
GO:0001502,cartilage condensation, 5/89,20/18614,3.27E-08,5.50E-07,2.91E-07,MGP/BMP1/BMPR1B/MAPK14/CCN2,5
GO:0035107,appendage morphogenesis, 9/89,146/18614,3.27E-08,5.50E-07,2.91E-07,SHH/GPC3/BMP4/BMP7/LRP5/MSX2/CTNNB1/NOG/TWIST1,9
GO:0035108,limb morphogenesis, 9/89,146/18614,3.27E-08,5.50E-07,2.91E-07,SHH/GPC3/BMP4/BMP7/LRP5/MSX2/CTNNB1/NOG/TWIST1,9
GO:0045598,regulation of fat cell differentiation, 9/89,146/18614,3.27E-08,5.50E-07,2.91E-07,HNRNPU/SMAD3/MAPK14/SFRP1/AXIN2/BMP7/LRP5/SNAI2/MSX2,9
GO:0060973,cell migration involved in heart development, 5/89,21/18614,4.27E-08,7.15E-07,3.78E-07,BMP4/DCHS1/BMP7/SNAI2/TWIST1,5
GO:0001890,placenta development, 9/89,152/18614,4.64E-08,7.63E-07,4.04E-07,SNAI1/MEN1/HIF1A/STC1/MAPK14/BMP7/JUNB/SPP1/BMPR2,9
GO:0016331,morphogenesis of embryonic epithelium, 9/89,152/18614,4.64E-08,7.63E-07,4.04E-07,HIF1A/SFRP1/SHH/BMP4/BMP7/CTHRC1/CTNNB1/NOG/TWIST1,9
GO:0072006,nephron development, 9/89,152/18614,4.64E-08,7.63E-07,4.04E-07,BCL2/FOXC1/SHH/GPC3/BMP4/DCHS1/BMP7/CTNNB1/NOG,9
GO:0045600,positive regulation of fat cell differentiation, 7/89,71/18614,4.66E-08,7.63E-07,4.04E-07,HNRNPU/MAPK14/SFRP1/AXIN2/BMP7/LRP5/SNAI2,7
GO:0035148,tube formation, 9/89,154/18614,5.19E-08,8.45E-07,4.47E-07,HIF1A/SFRP1/SHH/BMP4/BMP7/CTHRC1/CTNNB1/NOG/TWIST1,9
GO:0030501,positive regulation of bone mineralization, 6/89,43/18614,5.33E-08,8.58E-07,4.54E-07,SMAD3/BMP6/BMPR1B/BMP4/BMP7/BMPR2,6
GO:0031670,cellular response to nutrient, 6/89,43/18614,5.33E-08,8.58E-07,4.54E-07,CASR/SFRP1/PHEX/COL1A1/CYP24A1/SNAI2,6
GO:0090596,sensory organ morphogenesis, 11/89,269/18614,6.31E-08,1.01E-06,5.35E-07,BCL2/RPL38/HIF1A/NF1/BMP4/BMP7/LRP5/CTHRC1/CTNNB1/NOG/TWIST1,11
GO:0072078,nephron tubule morphogenesis, 7/89,75/18614,6.85E-08,1.09E-06,5.78E-07,BCL2/SHH/GPC3/BMP4/DCHS1/CTNNB1/NOG,7
GO:0071305,cellular response to vitamin D, 5/89,23/18614,7.01E-08,1.11E-06,5.88E-07,CASR/SFRP1/PHEX/CYP24A1/SNAI2,5
GO:1903707,negative regulation of hemopoiesis, 8/89,115/18614,7.73E-08,1.22E-06,6.45E-07,NF1/SFRP1/SHH/RUNX1/BMP4/FSTL3/SNAI2/CTNNB1,8
GO:1901861,regulation of muscle tissue development, 6/89,46/18614,8.09E-08,1.27E-06,6.71E-07,BCL2/SMAD3/SHH/BMP4/CTNNB1/TWIST1,6
GO:0072088,nephron epithelium morphogenesis, 7/89,77/18614,8.24E-08,1.28E-06,6.79E-07,BCL2/SHH/GPC3/BMP4/DCHS1/CTNNB1/NOG,7
GO:0072009,nephron epithelium development, 8/89,116/18614,8.27E-08,1.28E-06,6.79E-07,BCL2/FOXC1/SHH/GPC3/BMP4/DCHS1/CTNNB1/NOG,8
GO:0098743,cell aggregation, 5/89,24/18614,8.82E-08,1.36E-06,7.21E-07,MGP/BMP1/BMPR1B/MAPK14/CCN2,5
GO:0001667,ameboidal-type cell migration, 14/89,496/18614,9.29E-08,1.43E-06,7.54E-07,MMP9/SNAI1/HIF1A/NF1/RHOA/STC1/SHH/GPC3/BMP4/BMP7/LRP5/SNAI2/BMPR2/TWIST1,14
GO:0061333,renal tubule morphogenesis, 7/89,79/18614,9.86E-08,1.51E-06,7.97E-07,BCL2/SHH/GPC3/BMP4/DCHS1/CTNNB1/NOG,7
GO:0031960,response to corticosteroid, 9/89,166/18614,9.91E-08,1.51E-06,7.97E-07,BCL2/HNRNPU/BMP6/RHOA/STC1/AXIN2/COL1A1/CCN2/ALPL,9
GO:0007548,sex differentiation, 11/89,283/18614,1.06E-07,1.60E-06,8.44E-07,BCL2/BMP6/DHH/BMPR1B/FOXC1/SFRP1/SHH/MMP2/CTNNB1/MMP14/ROR2,11
GO:0071774,response to fibroblast growth factor, 8/89,120/18614,1.08E-07,1.62E-06,8.57E-07,FGFR3/CASR/SFRP1/COL1A1/CCN2/EXT2/CTNNB1/NOG,8
GO:0014855,striated muscle cell proliferation, 7/89,81/18614,1.17E-07,1.75E-06,9.25E-07,GLI1/MAPK11/MAPK14/FOXC1/SHH/RUNX1/NOG,7
GO:0010721,negative regulation of cell development, 11/89,286/18614,1.17E-07,1.75E-06,9.25E-07,NF1/SFRP1/SHH/RUNX1/BMP4/BMP7/SPP1/FSTL3/SNAI2/CTNNB1/NOG,11
GO:0050679,positive regulation of epithelial cell proliferation, 10/89,225/18614,1.20E-07,1.79E-06,9.45E-07,HIF1A/NF1/BMP6/SFRP1/SHH/BMP4/CTNNB1/BMPR2/NOG/TWIST1,10
GO:0014032,neural crest cell development, 7/89,82/18614,1.28E-07,1.88E-06,9.97E-07,HIF1A/FOXC1/SHH/BMP4/BMP7/SNAI2/TWIST1,7
GO:0007492,endoderm development, 7/89,83/18614,1.39E-07,2.04E-06,1.08E-06,MMP9/SMAD3/BMP4/MMP2/CTNNB1/NOG/MMP14,7
GO:0032964,collagen biosynthetic process, 6/89,51/18614,1.53E-07,2.22E-06,1.17E-06,RUNX1/AMELX/BMP4/COL1A1/CCN2/TGFB3,6
GO:0045778,positive regulation of ossification, 6/89,51/18614,1.53E-07,2.22E-06,1.17E-06,SMAD3/BMP6/BMPR1B/BMP4/BMP7/BMPR2,6
GO:0003183,mitral valve morphogenesis, 4/89,11/18614,1.57E-07,2.23E-06,1.18E-06,AXIN2/DCHS1/BMPR2/TWIST1,4
GO:0060272,embryonic skeletal joint morphogenesis, 4/89,11/18614,1.57E-07,2.23E-06,1.18E-06,BMP4/BMP7/CTNNB1/NOG,4
GO:0060601,lateral sprouting from an epithelium, 4/89,11/18614,1.57E-07,2.23E-06,1.18E-06,SHH/BMP4/BMP7/NOG,4
GO:0001838,embryonic epithelial tube formation, 8/89,126/18614,1.57E-07,2.23E-06,1.18E-06,HIF1A/SFRP1/BMP4/BMP7/CTHRC1/CTNNB1/NOG/TWIST1,8
GO:0003206,cardiac chamber morphogenesis, 8/89,126/18614,1.57E-07,2.23E-06,1.18E-06,HIF1A/FOXC1/BMP4/BMP7/FHL2/MSX2/BMPR2/NOG,8
GO:0048660,regulation of smooth muscle cell proliferation, 9/89,176/18614,1.63E-07,2.31E-06,1.22E-06,MMP9/NF1/RHOA/BMP4/IGFBP3/TGFB3/MMP2/CTNNB1/BMPR2,9
GO:0032967,positive regulation of collagen biosynthetic process, 5/89,27/18614,1.66E-07,2.33E-06,1.23E-06,RUNX1/AMELX/BMP4/CCN2/TGFB3,5
GO:0048659,smooth muscle cell proliferation, 9/89,180/18614,1.98E-07,2.77E-06,1.46E-06,MMP9/NF1/RHOA/BMP4/IGFBP3/TGFB3/MMP2/CTNNB1/BMPR2,9
GO:0010714,positive regulation of collagen metabolic process, 5/89,28/18614,2.01E-07,2.80E-06,1.48E-06,RUNX1/AMELX/BMP4/CCN2/TGFB3,5
GO:0030336,negative regulation of cell migration, 12/89,375/18614,2.21E-07,3.06E-06,1.62E-06,BCL2/NF1/RHOA/STC1/SFRP1/SHH/BMP4/IGFBP3/GTPBP4/NOG/CDH11/IFITM1,12
GO:0003174,mitral valve development, 4/89,12/18614,2.35E-07,3.22E-06,1.70E-06,AXIN2/DCHS1/BMPR2/TWIST1,4
GO:0060442,branching involved in prostate gland morphogenesis, 4/89,12/18614,2.35E-07,3.22E-06,1.70E-06,SFRP1/SHH/BMP4/BMP7,4
GO:0003416,endochondral bone growth, 5/89,29/18614,2.42E-07,3.31E-06,1.75E-06,FGFR3/STC1/THBS3/COMP/MSX2,5
GO:2001233,regulation of apoptotic signaling pathway, 12/89,381/18614,2.62E-07,3.56E-06,1.88E-06,BCL2/MMP9/SNAI1/HIF1A/NF1/BMPR1B/SFRP1/BMP4/WWOX/SNAI2/CTNNB1/NOG,12
GO:0042475,odontogenesis of dentin-containing tooth, 7/89,91/18614,2.63E-07,3.56E-06,1.88E-06,FOXC1/SHH/AMELX/BMP4/BMP7/MSX2/CTNNB1,7
GO:0007565,female pregnancy, 9/89,187/18614,2.74E-07,3.69E-06,1.95E-06,BCL2/MMP9/MEN1/STC1/JUNB/SPP1/TGFB3/MMP2/BMPR2,9
GO:0001656,metanephros development, 7/89,92/18614,2.83E-07,3.80E-06,2.01E-06,BCL2/NF1/SHH/GPC3/BMP4/BMP7/CTNNB1,7
GO:0034505,tooth mineralization, 5/89,30/18614,2.89E-07,3.86E-06,2.04E-06,SP7/AMELX/COL1A1/MSX2/ALPL,5
GO:0035270,endocrine system development, 8/89,137/18614,3.00E-07,3.99E-06,2.11E-06,SMAD3/MEN1/NF1/BMP6/GLI1/SHH/BMP4/NOG,8
GO:0072175,epithelial tube formation, 8/89,138/18614,3.17E-07,4.20E-06,2.22E-06,HIF1A/SFRP1/BMP4/BMP7/CTHRC1/CTNNB1/NOG/TWIST1,8
GO:2000146,negative regulation of cell motility, 12/89,390/18614,3.36E-07,4.43E-06,2.34E-06,BCL2/NF1/RHOA/STC1/SFRP1/SHH/BMP4/IGFBP3/GTPBP4/NOG/CDH11/IFITM1,12
GO:2001053,regulation of mesenchymal cell apoptotic process, 4/89,13/18614,3.38E-07,4.43E-06,2.35E-06,HIF1A/SHH/BMP7/MSX2,4
GO:1902105,regulation of leukocyte differentiation, 11/89,319/18614,3.51E-07,4.58E-06,2.42E-06,NF1/RHOA/SFRP1/SHH/RUNX1/BMP4/JUNB/FSTL3/CTNNB1/MMP14/ROR2,11
GO:0072080,nephron tubule development, 7/89,96/18614,3.80E-07,4.94E-06,2.61E-06,BCL2/SHH/GPC3/BMP4/DCHS1/CTNNB1/NOG,7
GO:0061037,negative regulation of cartilage development, 5/89,32/18614,4.06E-07,5.23E-06,2.77E-06,ADAMTS12/BMP4/SNAI2/CTNNB1/NOG,5
GO:0098868,bone growth, 5/89,32/18614,4.06E-07,5.23E-06,2.77E-06,FGFR3/STC1/THBS3/COMP/MSX2,5
GO:0014020,primary neural tube formation, 7/89,97/18614,4.08E-07,5.23E-06,2.77E-06,HIF1A/SFRP1/BMP4/BMP7/CTHRC1/NOG/TWIST1,7
GO:0060038,cardiac muscle cell proliferation, 6/89,61/18614,4.53E-07,5.79E-06,3.06E-06,GLI1/MAPK11/MAPK14/FOXC1/RUNX1/NOG,6
GO:0048638,regulation of developmental growth, 11/89,328/18614,4.62E-07,5.88E-06,3.11E-06,FGFR3/BCL2/GLI1/MAPK11/MAPK14/FOXC1/RUNX1/BMP4/SPP1/BMPR2/NOG,11
GO:0002063,chondrocyte development, 5/89,33/18614,4.76E-07,6.04E-06,3.19E-06,BMPR1B/AXIN2/COMP/MSX2/BMPR2,5
GO:0061326,renal tubule development, 7/89,100/18614,5.02E-07,6.34E-06,3.35E-06,BCL2/SHH/GPC3/BMP4/DCHS1/CTNNB1/NOG,7
GO:0060317,cardiac epithelial to mesenchymal transition, 5/89,34/18614,5.56E-07,6.96E-06,3.68E-06,SNAI1/SNAI2/MSX2/NOG/TWIST1,5
GO:0060351,cartilage development involved in endochondral bone morphogenesis, 5/89,34/18614,5.56E-07,6.96E-06,3.68E-06,STC1/AXIN2/THBS3/COL1A1/COMP,5
GO:0030316,osteoclast differentiation, 7/89,102/18614,5.75E-07,7.16E-06,3.79E-06,NF1/MAPK14/SFRP1/GPC3/JUNB/FSTL3/CTNNB1,7
GO:0072498,embryonic skeletal joint development, 4/89,15/18614,6.40E-07,7.91E-06,4.19E-06,BMP4/BMP7/CTNNB1/NOG,4
GO:0097152,mesenchymal cell apoptotic process, 4/89,15/18614,6.40E-07,7.91E-06,4.19E-06,HIF1A/SHH/BMP7/MSX2,4
GO:0044703,multi-organism reproductive process, 9/89,207/18614,6.44E-07,7.93E-06,4.19E-06,BCL2/MMP9/MEN1/STC1/JUNB/SPP1/TGFB3/MMP2/BMPR2,9
GO:0001893,maternal placenta development, 5/89,35/18614,6.47E-07,7.93E-06,4.19E-06,MEN1/STC1/JUNB/SPP1/BMPR2,5
GO:0001841,neural tube formation, 7/89,105/18614,7.00E-07,8.55E-06,4.52E-06,HIF1A/SFRP1/BMP4/BMP7/CTHRC1/NOG/TWIST1,7
GO:0060218,hematopoietic stem cell differentiation, 5/89,36/18614,7.48E-07,9.10E-06,4.81E-06,BCL2/UFL1/SP7/FOXC1/SFRP1,5
GO:0046822,regulation of nucleocytoplasmic transport, 7/89,107/18614,7.96E-07,9.64E-06,5.10E-06,SMAD3/NF1/MAPK14/DHX9/SHH/BMP4/SIRT7,7
GO:0048592,eye morphogenesis, 8/89,157/18614,8.48E-07,1.02E-05,5.40E-06,BCL2/HIF1A/NF1/BMP4/BMP7/LRP5/CTNNB1/TWIST1,8
GO:0003188,heart valve formation, 4/89,16/18614,8.51E-07,1.02E-05,5.40E-06,RHOA/DCHS1/CDH11/TWIST1,4
GO:0048645,animal organ formation, 6/89,68/18614,8.69E-07,1.04E-05,5.50E-06,SHH/AXIN2/BMP4/BMP7/CTNNB1/NOG,6
GO:0040013,negative regulation of locomotion, 12/89,427/18614,8.76E-07,1.04E-05,5.52E-06,BCL2/NF1/RHOA/STC1/SFRP1/SHH/BMP4/IGFBP3/GTPBP4/NOG/CDH11/IFITM1,12
GO:0007517,muscle organ development, 11/89,351/18614,9.01E-07,1.06E-05,5.62E-06,BCL2/SMAD3/NF1/RHOA/MAPK14/FOXC1/SHH/BMP4/CTNNB1/NOG/TWIST1,11
